12Z 05 Nov 2017, 26.51, 14.45
00Z 06 Nov 2017, 0.00, 20.20
12Z 06 Nov 2017, 4.07, 24.36
00Z 07 Nov 2017, 0.00, 14.55
12Z 07 Nov 2017, 94.63, 12.84
00Z 08 Nov 2017, 5.07, 11.43
12Z 08 Nov 2017, 6.40, 25.33
00Z 09 Nov 2017, 22.92, 14.50
12Z 09 Nov 2017, 15.40, 24.30
00Z 10 Nov 2017, 11.07, 21.01
12Z 10 Nov 2017, 0.00, 24.85
00Z 11 Nov 2017, 0.00, 31.34
12Z 11 Nov 2017, 24.01, 17.34
00Z 12 Nov 2017, 0.00, 19.33
12Z 12 Nov 2017, 0.00, 7.91
00Z 13 Nov 2017, 0.00, 12.14
12Z 13 Nov 2017, 1.72, 14.26
00Z 14 Nov 2017, 0.00, 24.28
12Z 14 Nov 2017, 34.42, 16.34
00Z 15 Nov 2017, 0.00, 16.11
12Z 15 Nov 2017, 27.91, 17.06
18Z 15 Nov 2017, 14.33, 12.96
00Z 16 Nov 2017, 12.72, 18.26
12Z 16 Nov 2017, 0.00, 6.71
00Z 17 Nov 2017, 0.00, 7.65
12Z 17 Nov 2017, 0.00, 19.50
00Z 18 Nov 2017, 0.00, 20.52
12Z 18 Nov 2017, 89.90, 20.62
00Z 19 Nov 2017, 9.98, 22.72
12Z 19 Nov 2017, 19.59, 16.15
00Z 20 Nov 2017, 1.97, 17.98
12Z 20 Nov 2017, 87.64, 28.57
00Z 21 Nov 2017, 0.00, 22.58
12Z 21 Nov 2017, 0.00, 24.50
00Z 22 Nov 2017, 0.00, 28.49
12Z 22 Nov 2017, 0.00, 19.14
00Z 23 Nov 2017, 0.00, 7.52
12Z 23 Nov 2017, 52.88, 10.15
00Z 24 Nov 2017, 0.00, 6.62
12Z 24 Nov 2017, 0.00, 12.06
00Z 25 Nov 2017, 4.99, 7.23
12Z 25 Nov 2017, 0.00, 6.72
00Z 26 Nov 2017, 0.00, 8.51
12Z 26 Nov 2017, 0.27, 15.70
00Z 27 Nov 2017, 5.30, 23.89
12Z 27 Nov 2017, 1.86, 14.92
00Z 28 Nov 2017, 0.00, 10.27
12Z 28 Nov 2017, 0.00, 9.16
00Z 29 Nov 2017, 0.00, 7.57
12Z 29 Nov 2017, 6.74, 10.98
00Z 30 Nov 2017, 0.00, 9.31
12Z 30 Nov 2017, 3.46, 11.76
00Z 01 Dec 2017, 0.00, 9.55
12Z 01 Dec 2017, 0.00, 10.70
00Z 02 Dec 2017, 0.00, 10.41
12Z 02 Dec 2017, 0.00, 11.04
00Z 03 Dec 2017, 0.00, 9.02
12Z 03 Dec 2017, 0.00, 10.43
00Z 04 Dec 2017, 0.00, 10.97
12Z 04 Dec 2017, 4.19, 10.56
00Z 05 Dec 2017, 0.00, 9.26
12Z 05 Dec 2017, 5.75, 10.46
00Z 06 Dec 2017, 0.43, 12.72
12Z 06 Dec 2017, 0.02, 12.60
00Z 07 Dec 2017, 0.00, 28.57
12Z 07 Dec 2017, 0.00, 5.60
00Z 08 Dec 2017, 20.19, 8.24
12Z 08 Dec 2017, 0.00, 5.96
00Z 09 Dec 2017, 0.00, 8.24
12Z 09 Dec 2017, 0.00, 17.39
00Z 10 Dec 2017, 0.00, 22.24
12Z 10 Dec 2017, 6.08, 14.65
00Z 11 Dec 2017, 0.00, 5.53
12Z 11 Dec 2017, 0.00, 9.62
00Z 12 Dec 2017, 0.00, 7.53
12Z 12 Dec 2017, 0.00, 15.46
00Z 13 Dec 2017, 0.00, 14.01
12Z 13 Dec 2017, 1.54, 8.81
00Z 14 Dec 2017, 4.08, 8.66
12Z 14 Dec 2017, 22.02, 11.58
00Z 15 Dec 2017, 0.00, 9.02
12Z 15 Dec 2017, 0.06, 9.59
00Z 16 Dec 2017, 0.00, 8.19
12Z 16 Dec 2017, 8.99, 11.87
00Z 17 Dec 2017, 0.00, 16.46
12Z 17 Dec 2017, 0.00, 20.61
00Z 18 Dec 2017, 0.00, 16.03
12Z 18 Dec 2017, 0.00, 20.37
00Z 19 Dec 2017, 0.00, 22.90
12Z 19 Dec 2017, 0.00, 17.04
00Z 20 Dec 2017, 0.00, 28.85
12Z 20 Dec 2017, 0.00, 30.21
00Z 21 Dec 2017, 0.00, 17.29
12Z 21 Dec 2017, 60.06, 17.90
00Z 22 Dec 2017, 0.00, 21.65
12Z 22 Dec 2017, 0.00, 13.90
00Z 23 Dec 2017, 0.00, 12.38
12Z 23 Dec 2017, 0.00, 14.38
00Z 24 Dec 2017, 0.00, 13.46
12Z 24 Dec 2017, 0.00, 22.07
00Z 25 Dec 2017, 0.00, 20.19
12Z 25 Dec 2017, 12.60, 12.32
00Z 26 Dec 2017, 0.00, 7.81
12Z 26 Dec 2017, 0.00, 13.92
00Z 27 Dec 2017, 10.92, 7.14
12Z 27 Dec 2017, 103.20, 11.11
00Z 28 Dec 2017, 0.00, 8.43
12Z 28 Dec 2017, 0.00, 12.10
00Z 29 Dec 2017, 11.72, 18.26
12Z 29 Dec 2017, 0.00, 6.58
00Z 30 Dec 2017, 31.05, 12.22
12Z 30 Dec 2017, 0.00, 12.42
00Z 31 Dec 2017, 107.87, 11.48
12Z 31 Dec 2017, 0.00, 11.47
